country,crop,year_2022,actual_yield_2022,year_2023,predicted_yield_2023,,,
Kazakhstan,"Seed cotton, unginned",2022,2865.7,2023,2967.893574,,,
Kazakhstan,Sorghum,2022,933.2,2023,691.3435471,,,
Kazakhstan,Sour cherries,2022,5686.4,2023,4535.919594,,,
Kazakhstan,Soya beans,2022,1956.3,2023,1696.600464,,,
Kazakhstan,Strawberries,2022,7660.3,2023,7392.860505,,,
Kazakhstan,Sugar beet,2022,30098.8,2023,24896.85496,,,
Kazakhstan,Sunflower seed,2022,1196.1,2023,1111.69102,,,
Kazakhstan,Watermelons,2022,26509.9,2023,26945.17007,,,
Kazakhstan,Wheat,2022,1272.7,2023,1073.835607,,,
Kazakhstan,"Roots and Tubers, Total",2022,20456.5,2023,18126.04913,,,
Kazakhstan,"Treenuts, Total",2022,2523.3,2023,2314.930493,,,
Kazakhstan,Vegetables Primary,2022,26593.1,2023,19934.90728,,,
Kenya,Apples,2022,2515.8,2023,1931.106032,,,
Kenya,Apricots,2022,4673.9,2023,4371.470765,,,
Kenya,Avocados,2022,16487.1,2023,13668.22596,,,
Kenya,Bananas,2022,26490.2,2023,25506.6934,,,
Kenya,Barley,2022,2662.4,2023,2712.623479,,,
Kenya,"Beans, dry",2022,491.7,2023,554.8009247,,,
Kenya,Castor oil seeds,2022,200,2023,205.29047,,,
Kenya,"Chick peas, dry",2022,350,2023,406.4798847,,,
Kenya,"Coconuts, in shell",2022,1037.3,2023,1149.360059,,,
Kenya,"Cow peas, dry",2022,588.2,2023,648.4733888,,,
Kenya,Dates,2022,2379.5,2023,1756.286736,,,
Kenya,"Groundnuts, excluding shelled",2022,1122.8,2023,882.4367706,,,
Kenya,Lemons and limes,2022,8059.3,2023,10082.01268,,,
Kenya,"Lentils, dry",2022,796.4,2023,614.9746182,,,
Kenya,Linseed,2022,1009.5,2023,762.4158825,,,
Kenya,Maize (corn),2022,1431.6,2023,1537.149112,,,
Kenya,"Mangoes, guavas and mangosteens",2022,11449.8,2023,8604.5858,,,
Kenya,Millet,2022,1015.4,2023,814.566053,,,
Kenya,Oats,2022,1016.4,2023,831.6724594,,,
Kenya,Oranges,2022,10773,2023,9877.245026,,,
Kenya,Other berries and fruits of the genus vaccinium n.e.c.,2022,2794.1,2023,2531.709775,,,
Kenya,"Other citrus fruit, n.e.c.",2022,6876.1,2023,7096.017541,,,
Kenya,"Other fruits, n.e.c.",2022,11852.7,2023,8559.326343,,,
Kenya,"Other oil seeds, n.e.c.",2022,407.4,2023,367.4725703,,,
Kenya,Other pulses n.e.c.,2022,582.2,2023,525.4761827,,,
Kenya,"Other tropical fruits, n.e.c.",2022,9942.4,2023,7979.415072,,,
Kenya,Papayas,2022,12629.1,2023,10151.80669,,,
Kenya,Peaches and nectarines,2022,7432.1,2023,7408.466397,,,
Kenya,Pears,2022,6561.9,2023,5195.584934,,,
Kenya,"Pigeon peas, dry",2022,572.2,2023,629.6902565,,,
Kenya,Pineapples,2022,29261.3,2023,27591.18641,,,
Kenya,Plantains and cooking bananas,2022,12145.9,2023,9493.984433,,,
Kenya,Plums and sloes,2022,6728.2,2023,5571.211825,,,
Kenya,Pomelos and grapefruits,2022,11024.2,2023,14132.78066,,,
Kenya,Rice,2022,6493.3,2023,3825.062373,,,
Kenya,"Seed cotton, unginned",2022,438.2,2023,275.6310449,,,
Kenya,Sesame seed,2022,414.4,2023,368.9953107,,,
Kenya,"Sisal, raw",2022,874.8,2023,724.5691245,,,
Kenya,Sorghum,2022,559.6,2023,796.9219461,,,
Kenya,Soya beans,2022,996.6,2023,829.608995,,,
Kenya,Strawberries,2022,6995.7,2023,6257.953577,,,
Kenya,Sugar cane,2022,74745.1,2023,81015.22832,,,
Kenya,Sunflower seed,2022,1000,2023,763.0059672,,,
Kenya,"Tangerines, mandarins, clementines",2022,13569.6,2023,11905.94783,,,
Kenya,Watermelons,2022,18033.8,2023,18734.32146,,,
Kenya,Wheat,2022,2199.2,2023,1943.67644,,,
Kenya,"Roots and Tubers, Total",2022,9822.4,2023,8542.390267,,,
Kenya,"Treenuts, Total",2022,1079.9,2023,948.1935632,,,
Kenya,Vegetables Primary,2022,15455.7,2023,13696.31877,,,
Kiribati,Bananas,2022,5174.9,2023,5199.080554,,,
Kiribati,"Coconuts, in shell",2022,6270.9,2023,5650.697406,,,
Kiribati,"Other tropical fruits, n.e.c.",2022,18178.2,2023,14972.02973,,,
Kiribati,"Roots and Tubers, Total",2022,5625.3,2023,5443.7216,,,
Kiribati,"Treenuts, Total",2022,662.7,2023,556.5768649,,,
Kiribati,Vegetables Primary,2022,12455.1,2023,12440.61956,,,
Kuwait,Barley,2022,6988.6,2023,6439.856557,,,
Kuwait,Cantaloupes and other melons,2022,37401.9,2023,40935.21814,,,
Kuwait,Dates,2022,30287.5,2023,27232.07388,,,
Kuwait,Grapes,2022,9803,2023,9846.919552,,,
Kuwait,Lemons and limes,2022,21459.4,2023,19618.44735,,,
Kuwait,Maize (corn),2022,17247.6,2023,18413.48473,,,
Kuwait,"Mangoes, guavas and mangosteens",2022,7557.6,2023,8199.856805,,,
Kuwait,Olives,2022,12716.2,2023,7507.287103,,,
Kuwait,Oranges,2022,25258.8,2023,25400.63673,,,
Kuwait,"Other fruits, n.e.c.",2022,19826.9,2023,20628.35998,,,
Kuwait,Strawberries,2022,35123.7,2023,30799.49823,,,
Kuwait,Watermelons,2022,38256.7,2023,42745.36948,,,
Kuwait,Wheat,2022,5731,2023,6493.842225,,,
Kuwait,"Roots and Tubers, Total",2022,43981.7,2023,38388.39388,,,
Kuwait,Vegetables Primary,2022,59121.7,2023,58156.28825,,,
Kyrgyzstan,Apples,2022,5086.5,2023,4687.413376,,,
Kyrgyzstan,Apricots,2022,3129.7,2023,2912.843611,,,
Kyrgyzstan,Barley,2022,2295.4,2023,1852.585754,,,
Kyrgyzstan,"Beans, dry",2022,1710.7,2023,1826.182547,,,
Kyrgyzstan,Buckwheat,2022,1133.3,2023,1198.710171,,,
Kyrgyzstan,Cherries,2022,4440.5,2023,4510.019643,,,
Kyrgyzstan,Currants,2022,3630.1,2023,3916.37843,,,
Kyrgyzstan,Gooseberries,2022,5608,2023,4313.80187,,,
Kyrgyzstan,Grapes,2022,1762.3,2023,1648.281703,,,
Kyrgyzstan,"Groundnuts, excluding shelled",2022,2846.7,2023,1767.012897,,,
Kyrgyzstan,Kiwi fruit,2022,10205.8,2023,8987.473295,,,
Kyrgyzstan,Lemons and limes,2022,479.3,2023,576.1315941,,,
Kyrgyzstan,Linseed,2022,2123.4,2023,2186.365937,,,
Kyrgyzstan,Maize (corn),2022,6833,2023,6548.935985,,,
Kyrgyzstan,Millet,2022,1406.3,2023,1406.995057,,,
Kyrgyzstan,Mixed grain,2022,2400,2023,1145.641745,,,
Kyrgyzstan,Mustard seed,2022,549.5,2023,521.9367173,,,
Kyrgyzstan,Oats,2022,2312,2023,1611.838348,,,
Kyrgyzstan,Other berries and fruits of the genus vaccinium n.e.c.,2022,4625.5,2023,4627.7029,,,
Kyrgyzstan,"Other citrus fruit, n.e.c.",2022,24356,2023,18615.90546,,,
Kyrgyzstan,"Other fruits, n.e.c.",2022,7602.5,2023,6734.26691,,,
Kyrgyzstan,"Other oil seeds, n.e.c.",2022,764.6,2023,706.1072314,,,
Kyrgyzstan,Other pulses n.e.c.,2022,1414.8,2023,1124.039703,,,
Kyrgyzstan,Peaches and nectarines,2022,4511.9,2023,4248.223347,,,
Kyrgyzstan,Pears,2022,2200,2023,2214.532179,,,
Kyrgyzstan,"Peas, dry",2022,1544.4,2023,1269.150706,,,
Kyrgyzstan,Plums and sloes,2022,6401.2,2023,5609.007749,,,
Kyrgyzstan,Quinces,2022,6908,2023,6968.265319,,,
Kyrgyzstan,Rape or colza seed,2022,893.3,2023,1198.887509,,,
Kyrgyzstan,Raspberries,2022,4148.2,2023,3888.094409,,,
Kyrgyzstan,Rice,2022,3802.7,2023,3744.294721,,,
Kyrgyzstan,Rye,2022,2478.3,2023,2544.004194,,,
Kyrgyzstan,Safflower seed,2022,885.2,2023,742.0065519,,,
Kyrgyzstan,"Seed cotton, unginned",2022,3538.7,2023,3596.678319,,,
Kyrgyzstan,Sorghum,2022,2000,2023,792.7436931,,,
Kyrgyzstan,Soya beans,2022,1844.1,2023,1540.90493,,,
Kyrgyzstan,Strawberries,2022,5118,2023,5498.073773,,,
Kyrgyzstan,Sugar beet,2022,51808.9,2023,37337.35996,,,
Kyrgyzstan,Sunflower seed,2022,1317.6,2023,1047.315632,,,
Kyrgyzstan,Triticale,2022,1930,2023,1686.731265,,,
Kyrgyzstan,Watermelons,2022,21455.5,2023,22772.57573,,,
Kyrgyzstan,Wheat,2022,2542.3,2023,2657.818953,,,
Kyrgyzstan,"Roots and Tubers, Total",2022,16939.7,2023,15833.41193,,,
Kyrgyzstan,"Treenuts, Total",2022,1511.3,2023,1595.213034,,,
Kyrgyzstan,Vegetables Primary,2022,19771.5,2023,16805.5471,,,
Lao People's Democratic Republic,Bananas,2022,28158.5,2023,30262.78501,,,
Lao People's Democratic Republic,"Beans, dry",2022,1767.2,2023,1767.480127,,,
Lao People's Democratic Republic,Cantaloupes and other melons,2022,10838.1,2023,11579.53936,,,
Lao People's Democratic Republic,"Groundnuts, excluding shelled",2022,2445.7,2023,2979.786028,,,
Lao People's Democratic Republic,Lemons and limes,2022,6853.4,2023,8345.739557,,,
Lao People's Democratic Republic,Maize (corn),2022,4989.4,2023,5976.491003,,,
Lao People's Democratic Republic,"Mangoes, guavas and mangosteens",2022,8237,2023,7495.06638,,,
Lao People's Democratic Republic,Oranges,2022,8153.6,2023,8492.787611,,,
Lao People's Democratic Republic,"Other fruits, n.e.c.",2022,5935.1,2023,6423.905539,,,
Lao People's Democratic Republic,Other pulses n.e.c.,2022,1423.4,2023,1504.100868,,,
Lao People's Democratic Republic,Other stone fruits,2022,6838.6,2023,5088.302128,,,
Lao People's Democratic Republic,Papayas,2022,10187,2023,8804.30168,,,
Lao People's Democratic Republic,Pineapples,2022,12857.4,2023,13257.68893,,,
Lao People's Democratic Republic,Pomelos and grapefruits,2022,4232.2,2023,4364.372571,,,
Lao People's Democratic Republic,"Ramie, raw or retted",2022,3654,2023,4320.208306,,,
Lao People's Democratic Republic,Rice,2022,4393.5,2023,4860.765675,,,
Lao People's Democratic Republic,"Seed cotton, unginned",2022,4211.3,2023,4718.211766,,,
Lao People's Democratic Republic,Sesame seed,2022,1417.1,2023,1635.449495,,,
Lao People's Democratic Republic,Soya beans,2022,1818.1,2023,1907.11373,,,
Lao People's Democratic Republic,Sugar cane,2022,49357.6,2023,53904.27196,,,
Lao People's Democratic Republic,"Tangerines, mandarins, clementines",2022,8466.7,2023,9464.574187,,,
Lao People's Democratic Republic,Watermelons,2022,19212.7,2023,19086.53742,,,
Lao People's Democratic Republic,"Roots and Tubers, Total",2022,26401.1,2023,27437.88674,,,
Lao People's Democratic Republic,Vegetables Primary,2022,8103.7,2023,9105.077105,,,
Latvia,Apples,2022,3281,2023,3942.724994,,,
Latvia,Barley,2022,3666.7,2023,3406.550106,,,
Latvia,Blueberries,2022,763.6,2023,1194.990255,,,
Latvia,"Broad beans and horse beans, dry",2022,3662.7,2023,2865.162104,,,
Latvia,Cereals n.e.c.,2022,913.4,2023,1117.725615,,,
Latvia,Currants,2022,664.7,2023,966.4995413,,,
Latvia,Linseed,2022,1000,2023,1026.056239,,,
Latvia,Lupins,2022,1000,2023,1562.167263,,,
Latvia,Mixed grain,2022,2311.7,2023,2605.847272,,,
Latvia,Oats,2022,2737.8,2023,2332.155495,,,
Latvia,Other berries and fruits of the genus vaccinium n.e.c.,2022,782.9,2023,713.1922825,,,
Latvia,Other pome fruits,2022,1860.8,2023,1819.145354,,,
Latvia,Other pulses n.e.c.,2022,1000,2023,1026.713048,,,
Latvia,Pears,2022,2363.6,2023,3541.985016,,,
Latvia,"Peas, dry",2022,2382.5,2023,2109.169245,,,
Latvia,Plums and sloes,2022,1571.4,2023,1280.800007,,,
Latvia,Rape or colza seed,2022,2212.6,2023,2912.600949,,,
Latvia,Raspberries,2022,846.2,2023,1424.854999,,,
Latvia,Rye,2022,3664.8,2023,3820.973308,,,
Latvia,Strawberries,2022,2673.9,2023,2848.044746,,,
Latvia,Triticale,2022,3262.5,2023,3328.640443,,,
Latvia,Wheat,2022,4724.5,2023,5392.693205,,,
Latvia,"Roots and Tubers, Total",2022,16935.1,2023,16315.93749,,,
Latvia,Vegetables Primary,2022,22306.5,2023,24578.52311,,,
Lebanon,Apples,2022,17081.7,2023,18006.2305,,,
Lebanon,Apricots,2022,9447.4,2023,10790.1061,,,
Lebanon,Avocados,2022,11916.1,2023,14149.60078,,,
Lebanon,Bananas,2022,39442.3,2023,34470.57232,,,
Lebanon,Barley,2022,2142.9,2023,2421.213843,,,
Lebanon,"Beans, dry",2022,2739,2023,3409.453301,,,
Lebanon,"Broad beans and horse beans, dry",2022,856.2,2023,1125.797908,,,
Lebanon,Cantaloupes and other melons,2022,19108,2023,18030.21542,,,
Lebanon,Cherries,2022,7918.4,2023,9158.568412,,,
Lebanon,"Chick peas, dry",2022,1039.3,2023,1221.876253,,,
Lebanon,Figs,2022,5343.2,2023,5117.685553,,,
Lebanon,Grapes,2022,8696.6,2023,9485.250998,,,
Lebanon,"Groundnuts, excluding shelled",2022,4999.8,2023,4813.174653,,,
Lebanon,Lemons and limes,2022,29079.2,2023,32683.92593,,,
Lebanon,"Lentils, dry",2022,1334,2023,1397.280515,,,
Lebanon,Locust beans (carobs),2022,10672.4,2023,10886.33344,,,
Lebanon,Lupins,2022,2271.3,2023,2719.216413,,,
Lebanon,Maize (corn),2022,3000,2023,2812.973834,,,
Lebanon,Oats,2022,1056.1,2023,975.828441,,,
Lebanon,Olives,2022,2172.3,2023,2295.867435,,,
Lebanon,Oranges,2022,26875.4,2023,27331.71855,,,
Lebanon,"Other fruits, n.e.c.",2022,9023.5,2023,9021.432767,,,
Lebanon,Other pulses n.e.c.,2022,3211.5,2023,3818.187371,,,
Lebanon,Peaches and nectarines,2022,13243.4,2023,13242.69619,,,
Lebanon,Pears,2022,10377.7,2023,13821.3693,,,
Lebanon,"Peas, dry",2022,4758.7,2023,3928.496672,,,
Lebanon,Plums and sloes,2022,12328.6,2023,16226.08416,,,
Lebanon,Pomelos and grapefruits,2022,12602.4,2023,13020.93022,,,
Lebanon,Sesame seed,2022,3517.3,2023,2953.516804,,,
Lebanon,Sorghum,2022,2308.9,2023,2729.211569,,,
Lebanon,Strawberries,2022,8030.6,2023,9468.013349,,,
Lebanon,Sugar beet,2022,23762,2023,26792.92732,,,
Lebanon,"Tangerines, mandarins, clementines",2022,24816.4,2023,28942.86906,,,
Lebanon,Vetches,2022,1538.5,2023,1730.453187,,,
Lebanon,Watermelons,2022,49622.4,2023,45512.88122,,,
Lebanon,Wheat,2022,2500,2023,2787.997159,,,
Lebanon,"Roots and Tubers, Total",2022,28128.1,2023,26376.12312,,,
Lebanon,"Treenuts, Total",2022,5281.1,2023,6284.660626,,,
Lebanon,Vegetables Primary,2022,23689.7,2023,24190.68954,,,
Lesotho,Barley,2022,355.5,2023,449.2989123,,,
Lesotho,"Beans, dry",2022,325.8,2023,367.6261923,,,
Lesotho,Maize (corn),2022,804.6,2023,981.5099803,,,
Lesotho,Oats,2022,1525.9,2023,1810.726307,,,
Lesotho,"Other fruits, n.e.c.",2022,3801.8,2023,4614.254021,,,
Lesotho,"Peas, dry",2022,342.1,2023,234.3472942,,,
Lesotho,Sorghum,2022,260.2,2023,980.5893956,,,
Lesotho,Wheat,2022,810.7,2023,715.7633139,,,
Lesotho,"Roots and Tubers, Total",2022,17703.6,2023,21815.66116,,,
Lesotho,Vegetables Primary,2022,9313.8,2023,13110.74404,,,
Liberia,Bananas,2022,11020.9,2023,11979.7464,,,
Liberia,"Coconuts, in shell",2022,2734.6,2023,2732.922963,,,
Liberia,"Groundnuts, excluding shelled",2022,781.5,2023,753.0463569,,,
Liberia,Oil palm fruit,2022,9914.9,2023,8509.455332,,,
Liberia,Oranges,2022,3680.5,2023,4041.15353,,,
Liberia,Other pulses n.e.c.,2022,703.3,2023,672.2913808,,,
Liberia,"Other tropical fruits, n.e.c.",2022,5528.1,2023,5271.238148,,,
Liberia,Pineapples,2022,5522,2023,4869.228068,,,
Liberia,Plantains and cooking bananas,2022,2213.5,2023,2263.784214,,,
Liberia,Rice,2022,1120.6,2023,1127.228984,,,
Liberia,Soya beans,2022,422.5,2023,375.6497184,,,
Liberia,Sugar cane,2022,10177.4,2023,14320.60822,,,
Liberia,"Roots and Tubers, Total",2022,8400.9,2023,8366.432824,,,
Liberia,"Treenuts, Total",2022,974.4,2023,1014.824072,,,
Liberia,Vegetables Primary,2022,4915.9,2023,4838.932072,,,
Libya,Apples,2022,43183.9,2023,29654.03481,,,
Libya,Apricots,2022,5678.6,2023,5180.480859,,,
Libya,Barley,2022,507.7,2023,554.5144592,,,
Libya,"Beans, dry",2022,3439.6,2023,2656.751395,,,
Libya,"Broad beans and horse beans, dry",2022,1663.3,2023,1533.243425,,,
Libya,Cantaloupes and other melons,2022,15134.6,2023,14828.52369,,,
Libya,"Chick peas, dry",2022,284.6,2023,358.3121096,,,
Libya,Dates,2022,5422.9,2023,5054.733024,,,
Libya,Figs,2022,3856.1,2023,3327.792991,,,
Libya,Grapes,2022,2727.7,2023,2542.347518,,,
Libya,"Groundnuts, excluding shelled",2022,1632.3,2023,1535.08895,,,
Libya,Lemons and limes,2022,10301.8,2023,8095.954692,,,
Libya,Maize (corn),2022,2282.7,2023,1855.833915,,,
Libya,Millet,2022,1421.2,2023,1273.724111,,,
Libya,Olives,2022,651.8,2023,686.4502987,,,
Libya,Oranges,2022,9998.1,2023,9322.157451,,,
Libya,"Other fruits, n.e.c.",2022,6153.1,2023,7142.702793,,,
Libya,Peaches and nectarines,2022,8007.5,2023,8678.508996,,,
Libya,Pears,2022,4889.8,2023,5459.743779,,,
Libya,"Peas, dry",2022,1599.8,2023,1370.574133,,,
Libya,Plums and sloes,2022,5301.5,2023,5768.512656,,,
Libya,"Tangerines, mandarins, clementines",2022,10341,2023,9331.732705,,,
Libya,Watermelons,2022,11860.2,2023,13320.75914,,,
Libya,Wheat,2022,766.6,2023,901.7229354,,,
Libya,"Roots and Tubers, Total",2022,20003.7,2023,18897.64703,,,
Libya,"Treenuts, Total",2022,602,2023,578.5862588,,,
Libya,Vegetables Primary,2022,16152.5,2023,16630.03056,,,
Lithuania,Apples,2022,5204.5,2023,6419.058195,,,
Lithuania,Barley,2022,3921.3,2023,3031.533306,,,
Lithuania,Blueberries,2022,1857.1,2023,1902.684833,,,
Lithuania,"Broad beans and horse beans, dry",2022,3808.2,2023,3067.996824,,,
Lithuania,Cereals n.e.c.,2022,755.1,2023,785.5359537,,,
Lithuania,Cherries,2022,1000,2023,831.3678933,,,
Lithuania,Currants,2022,1268.2,2023,876.3751702,,,
Lithuania,Linseed,2022,805.2,2023,740.4552717,,,
Lithuania,Lupins,2022,1009.3,2023,967.0019882,,,
Lithuania,Maize (corn),2022,5308,2023,8345.894726,,,
Lithuania,Mixed grain,2022,2269.9,2023,2450.992016,,,
Lithuania,Oats,2022,2315.8,2023,2200.246634,,,
Lithuania,Other berries and fruits of the genus vaccinium n.e.c.,2022,638.6,2023,736.6552274,,,
Lithuania,"Other oil seeds, n.e.c.",2022,631.2,2023,731.4278466,,,
Lithuania,Other pome fruits,2022,527.8,2023,919.1971777,,,
Lithuania,Other pulses n.e.c.,2022,2098.5,2023,2018.832977,,,
Lithuania,Other stone fruits,2022,500,2023,24.66445901,,,
Lithuania,Pears,2022,2964.3,2023,2407.253583,,,
Lithuania,"Peas, dry",2022,2130.8,2023,1922.237837,,,
Lithuania,Plums and sloes,2022,1137,2023,725.6994602,,,
Lithuania,Rape or colza seed,2022,2585.8,2023,3328.453387,,,
Lithuania,Raspberries,2022,1008.1,2023,1121.20834,,,
Lithuania,Rye,2022,2412.3,2023,2256.237076,,,
Lithuania,Sour cherries,2022,863,2023,963.2484317,,,
Lithuania,Soya beans,2022,1122.5,2023,1205.615262,,,
Lithuania,Strawberries,2022,3089.7,2023,3951.846458,,,
Lithuania,Sugar beet,2022,62494.4,2023,51703.57708,,,
Lithuania,Triticale,2022,3241.8,2023,3084.954144,,,
Lithuania,"True hemp, raw or retted",2022,2327.6,2023,1842.781599,,,
Lithuania,Wheat,2022,4735,2023,5324.338666,,,
Lithuania,"Roots and Tubers, Total",2022,14915.7,2023,15043.15123,,,
Lithuania,"Treenuts, Total",2022,340,2023,460.8628405,,,
Lithuania,Vegetables Primary,2022,19757.3,2023,20459.88394,,,
Luxembourg,Apples,2022,13800,2023,11386.0874,,,
Luxembourg,Barley,2022,6160.9,2023,6074.333073,,,
Luxembourg,"Broad beans and horse beans, dry",2022,2714.3,2023,3456.648697,,,
Luxembourg,Cereals n.e.c.,2022,5142.9,2023,4517.724545,,,
Luxembourg,Grapes,2022,9680.3,2023,9377.264686,,,
Luxembourg,Maize (corn),2022,5055.6,2023,5869.720788,,,
Luxembourg,Mixed grain,2022,4700,2023,5428.02438,,,
Luxembourg,Oats,2022,5000,2023,5366.981165,,,
Luxembourg,"Other oil seeds, n.e.c.",2022,1500,2023,1741.936783,,,
Luxembourg,Other pulses n.e.c.,2022,2400,2023,2789.936333,,,
Luxembourg,Pears,2022,10000,2023,12198.49144,,,
Luxembourg,"Peas, dry",2022,3592.6,2023,4046.49021,,,
Luxembourg,Plums and sloes,2022,6000,2023,3144.040528,,,
Luxembourg,Rape or colza seed,2022,3648.8,2023,3919.038416,,,
Luxembourg,Rye,2022,5041,2023,5275.078376,,,
Luxembourg,Soya beans,2022,2000,2023,2334.76838,,,
Luxembourg,Strawberries,2022,1000,2023,1521.473667,,,
Luxembourg,Sunflower seed,2022,1823.5,2023,1658.263422,,,
Luxembourg,Triticale,2022,6475.4,2023,6729.709126,,,
Luxembourg,Wheat,2022,6329.4,2023,5455.897209,,,
Luxembourg,"Roots and Tubers, Total",2022,22828.1,2023,26237.03932,,,
Luxembourg,"Treenuts, Total",2022,3000,2023,2289.864769,,,
Luxembourg,Vegetables Primary,2022,20880,2023,23052.79436,,,
Madagascar,Apples,2022,1537.4,2023,1603.850375,,,
Madagascar,Apricots,2022,8285.6,2023,6899.502654,,,
Madagascar,Avocados,2022,8103.8,2023,7998.005958,,,
Madagascar,Bananas,2022,5566.9,2023,6634.65507,,,
Madagascar,"Beans, dry",2022,1180.8,2023,1367.809802,,,
Madagascar,Cashewapple,2022,2818.8,2023,2639.499814,,,
Madagascar,Castor oil seeds,2022,356.9,2023,401.4470096,,,
Madagascar,"Coconuts, in shell",2022,1523.4,2023,1612.492162,,,
Madagascar,"Cow peas, dry",2022,937.6,2023,879.5164593,,,
Madagascar,Grapes,2022,5408.5,2023,5686.660466,,,
Madagascar,"Groundnuts, excluding shelled",2022,777.5,2023,788.2077097,,,
Madagascar,"Kenaf, and other textile bast fibres, raw or retted",2022,379.3,2023,467.5982146,,,
Madagascar,Lemons and limes,2022,3158.5,2023,3600.528635,,,
Madagascar,"Lentils, dry",2022,684.9,2023,723.398309,,,
Madagascar,Maize (corn),2022,1820.6,2023,2027.408276,,,
Madagascar,"Mangoes, guavas and mangosteens",2022,6035.8,2023,6043.59054,,,
Madagascar,Oil palm fruit,2022,11599.8,2023,12965.27928,,,
Madagascar,Oranges,2022,6280.6,2023,6918.28017,,,
Madagascar,"Other fibre crops, raw, n.e.c.",2022,614.2,2023,645.6504466,,,
Madagascar,"Other fruits, n.e.c.",2022,6886.2,2023,6026.824697,,,
Madagascar,"Other oil seeds, n.e.c.",2022,722.6,2023,705.0519336,,,
Madagascar,Other pulses n.e.c.,2022,1142.9,2023,1187.237405,,,
Madagascar,"Other tropical fruits, n.e.c.",2022,4236.1,2023,4172.92173,,,
Madagascar,Peaches and nectarines,2022,3027.4,2023,3620.799314,,,
Madagascar,Pears,2022,1507.1,2023,1678.920785,,,
Madagascar,"Peas, dry",2022,1216.3,2023,1406.403188,,,
Madagascar,Pineapples,2022,5579.3,2023,6841.099762,,,
Madagascar,Plums and sloes,2022,4933.8,2023,5005.378938,,,
Madagascar,Pomelos and grapefruits,2022,7933.8,2023,9472.24781,,,
Madagascar,Rice,2022,2868.8,2023,2583.706392,,,
Madagascar,"Seed cotton, unginned",2022,1069.3,2023,1234.002833,,,
Madagascar,"Sisal, raw",2022,1262.9,2023,1171.933303,,,
Madagascar,Sorghum,2022,564.4,2023,667.7330762,,,
Madagascar,Soya beans,2022,600.7,2023,711.3498514,,,
Madagascar,Sugar cane,2022,31593.5,2023,37594.41037,,,
Madagascar,Tung nuts,2022,652.7,2023,543.5532754,,,
Madagascar,Wheat,2022,2406,2023,2545.214981,,,
Madagascar,"Roots and Tubers, Total",2022,7697.6,2023,7479.334356,,,
Madagascar,"Treenuts, Total",2022,529.2,2023,530.9076303,,,
Madagascar,Vegetables Primary,2022,9537.3,2023,11821.40733,,,
Malawi,Apples,2022,4074,2023,4408.400993,,,
Malawi,Avocados,2022,5191,2023,5919.333166,,,
Malawi,Bananas,2022,31725.9,2023,33789.56463,,,
Malawi,"Beans, dry",2022,636.2,2023,690.0761905,,,
Malawi,"Chick peas, dry",2022,839.3,2023,949.42693,,,
Malawi,"Cow peas, dry",2022,488.1,2023,586.5586089,,,
Malawi,Grapes,2022,4456.8,2023,4246.135153,,,
Malawi,"Groundnuts, excluding shelled",2022,875,2023,856.3796137,,,
Malawi,Lemons and limes,2022,5667.9,2023,6789.863147,,,
Malawi,"Lentils, dry",2022,617.4,2023,581.0240252,,,
Malawi,Maize (corn),2022,2124,2023,2080.495582,,,
Malawi,"Mangoes, guavas and mangosteens",2022,33810,2023,27999.92503,,,
Malawi,Millet,2022,719.4,2023,885.4333926,,,
Malawi,Oranges,2022,7111.7,2023,7882.434123,,,
Malawi,"Other citrus fruit, n.e.c.",2022,6181.8,2023,7768.24259,,,
Malawi,"Other fruits, n.e.c.",2022,5112,2023,5052.4608,,,
Malawi,Other pulses n.e.c.,2022,936.1,2023,1148.93822,,,
Malawi,"Other tropical fruits, n.e.c.",2022,4330.2,2023,4362.744574,,,
Malawi,Papayas,2022,12185.4,2023,11754.65626,,,
Malawi,Peaches and nectarines,2022,7366.4,2023,9079.28976,,,
Malawi,"Peas, dry",2022,898.8,2023,813.5696289,,,
Malawi,"Pigeon peas, dry",2022,1698.4,2023,1571.084134,,,
Malawi,Pineapples,2022,20719.1,2023,23627.66581,,,
Malawi,Plantains and cooking bananas,2022,11030.8,2023,10593.83431,,,
Malawi,Plums and sloes,2022,6369.2,2023,6058.358844,,,
Malawi,Rice,2022,1939.6,2023,2301.583498,,,
Malawi,"Seed cotton, unginned",2022,630.5,2023,731.5838685,,,
Malawi,Sesame seed,2022,388.4,2023,404.4352029,,,
Malawi,"Sisal, raw",2022,235.6,2023,244.7280884,,,
Malawi,Sorghum,2022,996.9,2023,1171.599869,,,
Malawi,Soya beans,2022,1023.3,2023,994.1523141,,,
Malawi,Strawberries,2022,2000.9,2023,1984.39341,,,
Malawi,Sugar cane,2022,107521.9,2023,111694.1491,,,
Malawi,Sunflower seed,2022,1115.4,2023,1365.838237,,,
Malawi,"Tangerines, mandarins, clementines",2022,9040.8,2023,9461.995427,,,
Malawi,Tung nuts,2022,1189.8,2023,1188.908732,,,
Malawi,Watermelons,2022,34806.8,2023,42161.16803,,,
Malawi,Wheat,2022,1000,2023,1052.536875,,,
Malawi,"Roots and Tubers, Total",2022,23867.1,2023,24591.10647,,,
Malawi,"Treenuts, Total",2022,1009.2,2023,1098.736425,,,
Malawi,Vegetables Primary,2022,13073.8,2023,12697.45957,,,
Malaysia,Avocados,2022,1935.7,2023,2019.663643,,,
